imdb_title_id,weighted_average_vote,total_votes,mean_vote,median_vote,allgenders_0age_avg_vote,allgenders_0age_votes,allgenders_18age_avg_vote,allgenders_18age_votes,allgenders_30age_avg_vote,allgenders_30age_votes,allgenders_45age_avg_vote,allgenders_45age_avg_vote,allgenders_45age_votes,males_allages_avg_vote,males_allages_votes,males_0age_avg_vote,males_0age_votes,males_18age_avg_vote,males_18age_votes,males_30age_avg_vote,males_30age_votes,males_45age_avg_vote,males_45age_votes,females_allages_avg_vote,females_allages_votes,females_0age_avg_vote,females_0age_votes,females_18age_avg_vote,females_18age_votes,females_30age_avg_vote,females_30age_votes,females_45age_avg_vote,females_45age_votes,top1000_voters_rating,top1000_voters_votes,us_voters_rating
tt0013556,7.2,1971,7.4,7.0,,,7.0,129.0,7.1,666.0,7.3,7.3,839.0,7.1,1354.0,,,6.9,99.0,7.1,563.0,7.2,660.0,7.2,299.0,,,7.3,28.0,7.1,91.0,7.3,174.0,6.7,138.0,7.3
tt0013571,6.6,807,6.7,7.0,,,6.7,71.0,6.7,278.0,6.5,6.5,307.0,6.6,551.0,,,6.5,47.0,6.6,223.0,6.5,263.0,6.9,110.0,,,7.0,23.0,7.0,47.0,6.5,39.0,6.3,89.0,6.5
tt0013574,6.6,101,6.9,7.0,4.0,1.0,5.6,5.0,7.1,23.0,6.6,6.6,54.0,6.6,76.0,4.0,1.0,6.2,4.0,7.1,22.0,6.5,48.0,7.2,6.0,,,7.0,1.0,,,7.3,5.0,5.3,21.0,7.2
tt0013579,6.8,842,6.9,7.0,6.0,1.0,7.1,68.0,6.8,329.0,6.6,6.6,289.0,6.7,599.0,6.0,1.0,7.0,54.0,6.8,275.0,6.5,251.0,7.4,95.0,,,7.3,13.0,7.3,46.0,7.4,35.0,6.1,100.0,7.0
tt0013590,5.9,101,7.8,9.0,,,5.5,2.0,6.1,18.0,5.1,5.1,48.0,5.2,51.0,,,5.5,2.0,6.0,15.0,4.8,34.0,6.8,16.0,,,,,9.5,2.0,6.7,14.0,3.8,21.0,7.7
tt0013592,6.3,365,6.6,6.0,,,5.6,14.0,6.0,116.0,6.5,6.5,160.0,6.2,253.0,,,5.2,8.0,5.9,104.0,6.4,138.0,6.7,36.0,,,6.2,6.0,7.0,10.0,6.8,17.0,5.8,47.0,6.6
tt0013597,5.8,551,6.1,6.0,,,5.5,33.0,5.8,153.0,5.8,5.8,257.0,5.8,386.0,,,5.4,22.0,5.8,133.0,5.8,216.0,5.9,68.0,,,5.7,11.0,5.8,16.0,6.1,38.0,6.0,87.0,5.8
tt0013607,5.8,158,6.0,6.0,,,5.3,7.0,5.3,53.0,6.3,6.3,63.0,5.8,116.0,,,5.2,5.0,5.4,48.0,6.3,59.0,4.7,6.0,,,5.5,2.0,4.0,2.0,5.0,2.0,5.8,39.0,6.3
tt0013619,6.0,169,6.2,6.0,,,6.2,11.0,6.1,53.0,6.2,6.2,62.0,6.1,114.0,,,5.7,9.0,6.0,45.0,6.3,57.0,6.8,14.0,,,8.0,2.0,6.9,7.0,5.4,5.0,5.4,38.0,6.8
tt0013662,6.9,418,7.3,7.0,,,7.0,19.0,6.9,103.0,6.6,6.6,201.0,6.7,270.0,,,6.5,11.0,6.8,81.0,6.5,170.0,7.6,59.0,,,7.7,8.0,7.7,19.0,6.9,29.0,5.7,66.0,7.2
tt0013674,7.0,500,7.0,7.0,,,7.0,35.0,7.0,195.0,6.8,6.8,181.0,7.0,376.0,,,7.1,30.0,7.0,176.0,6.9,163.0,6.5,38.0,,,5.8,5.0,6.9,18.0,5.9,15.0,6.3,67.0,6.9
tt0013688,6.6,642,6.8,7.0,,,6.3,53.0,6.4,214.0,6.7,6.7,238.0,6.5,425.0,,,6.2,35.0,6.3,175.0,6.7,207.0,6.9,85.0,,,6.5,18.0,7.2,35.0,6.8,27.0,6.6,78.0,6.7
tt0013704,6.0,118,6.8,6.0,,,4.7,6.0,6.0,47.0,6.0,6.0,45.0,5.8,88.0,,,4.5,5.0,5.8,42.0,6.0,40.0,6.5,10.0,,,6.0,1.0,8.0,4.0,6.0,5.0,5.8,26.0,6.0
tt0013705,5.8,136,6.2,6.0,,,3.8,4.0,5.8,41.0,6.0,6.0,61.0,5.8,80.0,,,3.8,4.0,5.8,34.0,5.9,41.0,6.0,26.0,,,,,5.6,6.0,7.4,20.0,4.8,12.0,5.8
tt0013741,6.6,443,6.6,7.0,,,6.4,26.0,6.6,155.0,6.7,6.7,204.0,6.6,355.0,,,6.3,24.0,6.6,143.0,6.7,181.0,6.6,33.0,,,7.0,2.0,6.5,11.0,6.5,20.0,5.9,65.0,6.7
tt0013750,6.3,968,8.2,9.0,,,7.0,25.0,6.6,184.0,5.8,5.8,606.0,6.2,520.0,,,7.1,18.0,6.6,142.0,5.8,349.0,6.4,305.0,,,7.0,7.0,6.6,41.0,5.7,255.0,5.4,62.0,6.6
tt0013802,6.3,366,7.3,7.0,,,4.9,9.0,6.4,93.0,6.5,6.5,199.0,6.1,209.0,,,4.5,5.0,6.0,54.0,6.3,144.0,6.9,95.0,,,6.8,4.0,6.9,38.0,7.0,53.0,5.5,48.0,6.4
tt0013830,6.8,119,7.1,7.0,,,7.5,11.0,6.7,42.0,6.9,6.9,46.0,6.7,89.0,,,7.4,8.0,6.7,36.0,6.8,41.0,7.5,11.0,,,8.7,3.0,7.0,5.0,8.3,3.0,6.2,24.0,7.7
tt0013909,5.2,319,7.3,8.0,,,5.6,10.0,5.6,36.0,4.7,4.7,243.0,5.3,180.0,,,5.8,9.0,5.6,34.0,4.8,135.0,3.9,109.0,,,4.0,1.0,1.0,1.0,4.0,107.0,3.8,34.0,5.8
tt0013933,7.5,1103,7.3,8.0,7.0,1.0,7.4,191.0,7.6,455.0,7.4,7.4,246.0,7.5,784.0,7.0,1.0,7.4,156.0,7.7,398.0,7.3,210.0,7.6,113.0,,,7.1,34.0,7.5,48.0,8.3,30.0,6.7,89.0,7.6
tt0013951,6.6,505,6.8,7.0,,,6.1,35.0,6.4,156.0,6.9,6.9,214.0,6.6,377.0,,,6.1,30.0,6.4,142.0,6.9,198.0,6.4,30.0,,,6.4,5.0,6.3,10.0,6.4,14.0,6.3,84.0,6.7
tt0014029,6.6,1068,7.8,8.0,,,6.0,38.0,6.6,230.0,6.6,6.6,648.0,6.6,640.0,,,5.9,31.0,6.7,179.0,6.6,417.0,6.4,280.0,,,6.4,7.0,6.3,47.0,6.5,225.0,5.9,93.0,6.8
tt0014108,6.9,144,7.1,7.0,,,6.7,12.0,6.9,55.0,7.0,7.0,55.0,6.9,109.0,,,7.0,10.0,6.8,48.0,7.0,47.0,6.8,14.0,,,5.5,2.0,7.3,6.0,6.8,6.0,6.5,32.0,7.2
tt0014109,7.1,1085,7.2,7.0,,,6.8,79.0,7.1,366.0,7.1,7.1,420.0,7.0,707.0,,,6.9,56.0,7.0,286.0,6.9,345.0,7.4,165.0,,,6.8,23.0,7.2,73.0,7.8,67.0,6.3,117.0,7.1
tt0014112,5.5,114,5.6,5.0,,,4.6,6.0,5.4,34.0,5.6,5.6,54.0,5.5,83.0,,,6.0,4.0,5.3,30.0,5.8,47.0,5.3,10.0,,,4.5,2.0,4.7,3.0,5.1,5.0,5.5,28.0,5.8
tt0014142,7.2,4711,7.3,7.0,6.0,1.0,7.2,478.0,7.1,1679.0,7.4,7.4,1481.0,7.2,3219.0,6.0,1.0,7.2,383.0,7.1,1440.0,7.4,1291.0,7.3,494.0,,,7.3,90.0,7.1,216.0,7.6,172.0,7.3,257.0,7.4
tt0014205,6.2,893,8.2,9.0,,,6.7,23.0,6.6,161.0,5.5,5.5,570.0,6.1,460.0,,,6.7,14.0,6.8,123.0,5.5,312.0,5.8,301.0,,,6.7,9.0,5.5,36.0,5.5,256.0,4.8,54.0,6.6
tt0014341,7.8,9902,7.8,8.0,7.3,6.0,7.8,1408.0,7.8,4149.0,7.9,7.9,2247.0,7.8,6796.0,7.3,6.0,7.9,1175.0,7.8,3570.0,7.9,1888.0,7.8,1125.0,,,7.8,221.0,7.7,535.0,7.7,341.0,7.3,280.0,8.0
tt0014358,7.4,4261,7.4,7.0,7.0,1.0,7.5,640.0,7.3,1752.0,7.4,7.4,998.0,7.4,3076.0,7.0,1.0,7.4,568.0,7.3,1544.0,7.4,880.0,7.5,375.0,,,7.8,69.0,7.5,192.0,7.4,104.0,7.0,237.0,7.3
tt0014397,6.8,253,6.9,7.0,,,6.3,22.0,6.8,115.0,6.9,6.9,75.0,6.8,185.0,,,6.5,18.0,6.8,99.0,7.0,64.0,6.8,23.0,,,6.2,4.0,7.5,11.0,6.4,8.0,6.2,44.0,6.9
tt0014416,6.5,269,6.7,7.0,,,6.3,23.0,6.2,83.0,6.7,6.7,97.0,6.4,188.0,,,6.3,18.0,6.2,73.0,6.5,86.0,7.0,24.0,,,7.0,5.0,6.7,9.0,7.4,8.0,6.1,47.0,6.9
tt0014417,7.5,1889,7.6,8.0,7.0,5.0,7.4,236.0,7.5,735.0,7.3,7.3,552.0,7.4,1332.0,6.7,3.0,7.5,188.0,7.5,637.0,7.2,476.0,7.4,209.0,7.5,2.0,6.8,45.0,7.3,90.0,8.1,66.0,7.0,142.0,7.5
tt0014429,8.1,17795,8.0,8.0,8.1,9.0,8.1,2770.0,8.0,7591.0,8.2,8.2,4094.0,8.1,12809.0,8.1,9.0,8.1,2343.0,8.0,6705.0,8.2,3437.0,8.2,1868.0,,,8.1,399.0,8.2,812.0,8.3,609.0,7.7,408.0,8.2
tt0014440,7.0,533,7.2,7.0,,,6.9,21.0,7.0,137.0,6.9,6.9,259.0,7.0,342.0,,,7.0,13.0,7.0,105.0,6.9,218.0,6.8,75.0,,,6.3,8.0,7.2,29.0,6.6,36.0,6.2,83.0,7.1
tt0014446,6.7,248,6.8,7.0,,,6.7,19.0,6.5,85.0,6.9,6.9,97.0,6.7,195.0,,,6.7,17.0,6.5,81.0,6.8,91.0,7.5,9.0,,,6.5,2.0,7.5,2.0,8.0,5.0,6.1,34.0,6.5
tt0014463,6.5,375,6.9,7.0,,,6.2,17.0,6.6,128.0,6.5,6.5,160.0,6.5,276.0,,,6.1,12.0,6.5,114.0,6.5,142.0,6.7,32.0,,,6.4,5.0,6.9,13.0,6.6,12.0,5.9,47.0,6.8
tt0014497,7.0,826,7.2,7.0,5.0,1.0,7.1,53.0,7.0,224.0,7.0,7.0,398.0,6.9,535.0,5.0,1.0,7.2,40.0,6.9,184.0,6.9,293.0,7.3,149.0,,,6.8,13.0,7.5,37.0,7.2,98.0,6.0,94.0,7.1
tt0014516,7.0,347,7.1,7.0,,,6.8,27.0,6.9,140.0,7.0,7.0,114.0,6.9,244.0,,,6.7,19.0,6.8,118.0,7.0,99.0,7.5,40.0,,,7.1,8.0,8.1,18.0,6.5,13.0,6.8,62.0,7.1
tt0014524,6.2,134,6.4,7.0,,,5.9,12.0,6.2,54.0,6.1,6.1,49.0,6.1,103.0,,,5.9,11.0,6.1,50.0,6.1,42.0,6.2,7.0,,,6.0,1.0,6.0,2.0,6.8,4.0,5.5,33.0,5.6
tt0014532,6.8,1915,6.9,7.0,7.0,1.0,6.4,177.0,6.8,712.0,7.0,7.0,622.0,6.8,1373.0,7.0,1.0,6.5,149.0,6.7,625.0,7.0,550.0,6.9,178.0,,,6.0,27.0,7.3,81.0,6.9,68.0,6.7,155.0,7.0
tt0014538,7.1,3949,7.1,7.0,8.0,1.0,7.1,462.0,7.1,1584.0,7.1,7.1,1025.0,7.1,2759.0,8.0,1.0,7.1,380.0,7.0,1403.0,7.1,906.0,7.1,349.0,,,7.0,77.0,7.3,159.0,6.6,104.0,6.7,228.0,7.1
tt0014586,6.6,1702,6.8,7.0,6.0,1.0,6.6,130.0,6.5,741.0,6.8,6.8,519.0,6.6,1221.0,6.0,1.0,6.6,97.0,6.5,628.0,6.8,461.0,6.9,186.0,,,6.5,31.0,6.8,99.0,7.3,49.0,6.3,131.0,6.8
tt0014604,6.4,157,7.1,7.0,,,5.3,6.0,6.3,31.0,6.5,6.5,76.0,6.2,101.0,,,5.4,5.0,6.1,28.0,6.4,66.0,6.7,13.0,,,5.0,1.0,3.0,1.0,7.1,10.0,5.3,36.0,7.2
tt0014605,6.8,390,7.0,7.0,,,7.0,25.0,6.9,90.0,6.7,6.7,183.0,6.8,235.0,,,6.9,14.0,6.9,68.0,6.7,143.0,6.9,74.0,,,7.0,11.0,7.0,21.0,6.9,38.0,6.1,60.0,7.0
tt0014606,6.2,117,6.5,7.0,,,5.4,6.0,5.8,35.0,6.7,6.7,58.0,6.1,92.0,,,5.4,6.0,5.6,31.0,6.6,52.0,7.3,9.0,,,,,7.0,4.0,8.1,5.0,5.5,17.0,6.8
tt0014611,7.4,1532,7.4,8.0,10.0,1.0,7.4,91.0,7.4,554.0,7.4,7.4,593.0,7.4,1127.0,10.0,1.0,7.3,74.0,7.4,475.0,7.4,545.0,7.4,132.0,,,7.5,16.0,7.5,73.0,7.0,40.0,6.8,148.0,7.6
tt0014624,7.0,4735,7.1,7.0,6.1,5.0,6.9,587.0,6.9,1944.0,7.0,7.0,1206.0,6.9,3375.0,6.7,3.0,6.9,494.0,6.9,1718.0,7.0,1075.0,7.2,423.0,4.0,1.0,7.1,86.0,7.4,209.0,7.1,116.0,6.4,276.0,7.0
tt0014636,6.2,786,8.0,9.0,,,6.9,18.0,6.7,155.0,5.8,5.8,539.0,6.3,457.0,,,7.2,14.0,6.9,119.0,5.9,314.0,5.7,260.0,,,7.8,4.0,6.2,32.0,5.0,223.0,5.7,65.0,6.6
tt0014646,6.6,2303,6.7,7.0,,,6.4,218.0,6.5,963.0,6.7,6.7,659.0,6.5,1609.0,,,6.4,158.0,6.4,822.0,6.6,586.0,7.0,259.0,,,6.4,58.0,7.2,127.0,7.3,69.0,6.4,141.0,6.3
tt0014672,6.4,344,6.4,7.0,,,6.5,18.0,6.0,106.0,6.4,6.4,136.0,6.2,238.0,,,6.2,12.0,5.9,94.0,6.4,126.0,6.6,20.0,,,7.2,5.0,6.4,8.0,6.5,6.0,6.1,51.0,6.5
tt0014702,6.7,407,7.0,7.0,,,7.1,17.0,6.5,91.0,6.7,6.7,199.0,6.5,238.0,,,6.8,10.0,6.4,66.0,6.5,155.0,7.0,76.0,,,7.2,7.0,6.6,23.0,7.3,44.0,6.1,67.0,6.8
tt0014721,5.9,131,6.1,6.0,,,5.3,6.0,5.4,40.0,6.2,6.2,55.0,5.8,95.0,,,5.1,5.0,5.5,37.0,6.2,49.0,6.1,9.0,,,6.0,1.0,5.0,2.0,6.8,5.0,5.3,28.0,5.9
tt0014760,6.9,208,7.1,7.0,,,5.9,9.0,6.7,39.0,7.1,7.1,131.0,6.8,151.0,,,5.8,8.0,6.6,31.0,7.0,106.0,7.4,35.0,,,8.0,1.0,7.2,8.0,7.6,24.0,6.2,46.0,7.1
tt0014770,6.5,212,6.8,7.0,,,6.5,4.0,6.3,70.0,6.7,6.7,95.0,6.4,144.0,,,6.3,3.0,6.2,61.0,6.6,77.0,6.8,21.0,,,7.0,1.0,6.0,6.0,7.2,14.0,6.4,37.0,6.8
tt0014826,5.7,105,5.9,6.0,,,6.4,9.0,5.6,40.0,5.5,5.5,32.0,5.5,72.0,,,6.4,7.0,5.6,36.0,5.3,27.0,6.3,10.0,,,6.5,2.0,5.0,3.0,6.6,5.0,5.5,26.0,5.7
tt0014854,6.9,125,7.0,7.0,,,6.3,5.0,7.6,28.0,5.4,5.4,44.0,6.0,58.0,,,6.3,3.0,7.3,16.0,5.5,36.0,7.1,20.0,,,7.5,2.0,8.0,11.0,4.7,7.0,4.6,20.0,6.5
tt0014869,6.5,611,7.8,8.0,,,5.3,7.0,7.1,85.0,6.1,6.1,476.0,6.3,347.0,,,5.4,5.0,7.1,62.0,6.0,274.0,7.0,228.0,,,5.0,2.0,7.4,22.0,7.0,201.0,4.8,36.0,7.4
tt0014874,6.3,119,6.5,7.0,,,6.5,4.0,6.1,23.0,6.4,6.4,76.0,6.2,85.0,,,7.0,2.0,6.1,20.0,6.4,62.0,6.4,18.0,,,6.0,2.0,6.3,3.0,6.5,13.0,5.9,26.0,6.5
tt0014898,6.8,530,6.8,7.0,7.0,1.0,6.8,38.0,7.0,210.0,6.8,6.8,197.0,6.9,406.0,7.0,1.0,6.9,33.0,7.0,190.0,6.9,175.0,6.5,43.0,,,5.9,5.0,6.9,17.0,6.4,19.0,6.4,58.0,6.9
tt0014900,6.4,741,6.6,7.0,,,6.5,57.0,6.3,287.0,6.6,6.6,266.0,6.3,561.0,,,6.3,50.0,6.2,261.0,6.4,237.0,7.7,53.0,,,8.2,7.0,7.3,20.0,7.7,25.0,6.3,84.0,6.2
tt0014925,6.1,125,6.5,7.0,,,5.2,12.0,6.5,42.0,6.2,6.2,47.0,6.2,92.0,,,5.0,9.0,6.4,38.0,6.3,43.0,7.1,10.0,,,5.7,3.0,8.3,3.0,6.7,3.0,5.1,28.0,6.5
tt0014945,7.7,3024,7.9,8.0,9.0,2.0,7.7,214.0,7.7,1093.0,7.7,7.7,1128.0,7.7,2066.0,9.0,2.0,7.6,167.0,7.6,929.0,7.7,927.0,8.0,393.0,,,7.9,45.0,8.0,150.0,7.9,185.0,7.1,198.0,7.8
tt0014972,7.8,3044,7.7,8.0,9.0,1.0,7.9,323.0,7.8,1070.0,7.8,7.8,1047.0,7.8,2060.0,9.0,1.0,7.8,245.0,7.7,905.0,7.8,865.0,7.9,409.0,,,8.0,74.0,7.8,157.0,7.8,164.0,7.2,202.0,7.8
tt0014982,6.8,253,7.1,7.0,,,6.7,13.0,6.7,50.0,6.9,6.9,154.0,6.8,166.0,,,6.2,6.0,6.8,38.0,6.8,119.0,7.1,55.0,,,7.1,7.0,6.4,12.0,7.4,34.0,6.1,44.0,6.9
tt0015002,7.2,1210,7.3,7.0,10.0,1.0,7.5,67.0,7.2,393.0,7.1,7.1,508.0,7.1,880.0,10.0,1.0,7.3,52.0,7.2,347.0,7.0,457.0,7.6,103.0,,,8.4,15.0,7.5,41.0,7.2,44.0,6.6,141.0,7.2
tt0015014,7.2,712,7.3,8.0,,,7.4,73.0,7.2,288.0,7.1,7.1,236.0,7.1,523.0,,,7.5,56.0,7.1,251.0,6.9,199.0,7.7,80.0,,,6.8,16.0,8.1,32.0,7.8,32.0,6.5,87.0,7.5
tt0015016,7.2,1898,7.3,7.0,7.0,2.0,7.0,128.0,7.2,642.0,7.3,7.3,728.0,7.2,1393.0,7.0,2.0,7.1,107.0,7.2,584.0,7.3,670.0,6.9,119.0,,,6.3,21.0,6.9,49.0,7.3,49.0,6.7,178.0,7.2
tt0015018,6.9,292,7.5,7.0,7.5,2.0,5.4,11.0,7.2,86.0,6.7,6.7,144.0,6.9,209.0,7.5,2.0,5.4,11.0,7.2,78.0,6.7,113.0,6.9,37.0,,,,,7.6,6.0,6.4,31.0,6.1,53.0,7.5
tt0015022,5.7,665,8.3,9.0,,,5.8,12.0,6.7,98.0,4.6,4.6,446.0,5.4,334.0,,,6.1,10.0,6.6,75.0,4.6,243.0,5.7,227.0,,,5.0,2.0,6.7,23.0,4.8,201.0,3.8,31.0,6.2
tt0015036,6.7,145,6.7,7.0,,,6.8,10.0,6.9,38.0,6.5,6.5,77.0,6.6,110.0,,,6.3,8.0,7.0,35.0,6.4,65.0,7.2,14.0,,,9.5,2.0,6.0,1.0,7.1,11.0,5.7,38.0,6.8
tt0015064,8.1,12157,7.9,8.0,8.1,7.0,8.0,1871.0,8.1,5173.0,8.1,8.1,2674.0,8.1,8504.0,7.8,4.0,8.0,1567.0,8.1,4507.0,8.1,2213.0,8.1,1358.0,9.0,3.0,7.9,276.0,8.0,609.0,8.3,432.0,7.7,260.0,8.0
tt0015116,6.5,973,8.0,9.0,,,6.6,24.0,6.7,240.0,6.3,6.3,608.0,6.4,565.0,,,6.7,19.0,6.5,176.0,6.3,360.0,6.5,311.0,,,6.2,5.0,7.0,59.0,5.6,247.0,5.7,66.0,6.6
tt0015119,7.2,1061,7.4,7.0,,,7.3,79.0,7.1,385.0,7.2,7.2,381.0,7.1,746.0,,,7.2,62.0,7.0,337.0,7.2,331.0,7.5,101.0,,,7.7,16.0,7.1,41.0,7.6,42.0,6.3,104.0,7.3
tt0015136,7.1,1540,7.2,7.0,,,7.1,130.0,7.2,620.0,6.8,6.8,486.0,7.0,1113.0,,,7.1,107.0,7.1,551.0,6.7,423.0,7.6,139.0,,,6.8,21.0,7.7,62.0,7.6,55.0,6.4,143.0,7.0
tt0015145,5.7,447,7.8,8.0,,,5.3,10.0,6.4,79.0,5.4,5.4,316.0,5.6,247.0,,,5.4,5.0,6.2,53.0,5.3,183.0,6.3,165.0,,,5.1,5.0,6.7,26.0,6.0,133.0,4.2,35.0,6.7
tt0015163,7.7,8853,7.8,8.0,6.7,3.0,7.8,1169.0,7.6,3475.0,7.8,7.8,2433.0,7.7,6096.0,6.7,3.0,7.8,992.0,7.6,3046.0,7.7,1911.0,7.9,1075.0,,,7.8,170.0,7.8,394.0,8.1,497.0,7.4,282.0,7.8
tt0015167,6.6,865,6.8,7.0,,,6.6,133.0,6.6,344.0,6.5,6.5,216.0,6.5,612.0,,,6.5,102.0,6.6,296.0,6.5,199.0,7.1,81.0,,,7.1,28.0,7.0,38.0,7.6,13.0,6.3,76.0,6.6
tt0015174,7.9,3860,7.6,8.0,5.0,1.0,7.9,361.0,7.9,1531.0,7.9,7.9,1198.0,8.0,2764.0,5.0,1.0,8.0,319.0,7.9,1356.0,7.9,1025.0,7.7,370.0,,,7.4,40.0,7.6,162.0,7.9,163.0,7.4,191.0,7.9
tt0015175,8.1,5082,7.7,8.0,7.3,3.0,8.1,486.0,8.1,2063.0,8.1,8.1,1527.0,8.1,3611.0,8.0,2.0,8.2,426.0,8.1,1809.0,8.1,1290.0,8.0,519.0,6.0,1.0,7.8,58.0,7.9,229.0,8.2,222.0,7.7,208.0,8.1
tt0015200,4.7,104,6.9,7.0,,,,,4.8,13.0,4.4,4.4,74.0,4.7,67.0,,,,,4.8,13.0,4.6,52.0,2.3,23.0,,,,,,,1.7,22.0,3.9,19.0,5.4
tt0015202,7.1,2263,7.1,7.0,5.5,2.0,7.2,255.0,7.0,951.0,6.9,6.9,645.0,7.0,1584.0,6.0,1.0,7.2,188.0,7.0,798.0,6.8,554.0,7.3,301.0,5.0,1.0,7.3,65.0,7.2,140.0,7.5,81.0,6.6,167.0,7.1
tt0015213,6.8,137,6.9,7.0,,,6.3,15.0,6.9,54.0,6.6,6.6,44.0,6.7,104.0,,,6.3,14.0,6.9,48.0,6.6,41.0,7.7,9.0,,,10.0,1.0,6.5,5.0,8.7,3.0,6.0,28.0,6.1
tt0015214,7.2,1541,7.3,7.0,,,7.3,168.0,7.2,695.0,7.2,7.2,418.0,7.2,1149.0,,,7.2,141.0,7.1,607.0,7.2,384.0,7.5,137.0,,,7.3,26.0,7.7,80.0,7.0,27.0,7.0,128.0,7.3
tt0015224,7.1,881,7.3,7.0,,,7.1,74.0,6.9,287.0,7.2,7.2,321.0,7.0,597.0,,,6.9,51.0,6.9,246.0,7.2,275.0,7.2,105.0,,,7.5,23.0,7.0,37.0,7.3,42.0,6.4,105.0,7.3
tt0015268,7.1,415,7.3,7.0,,,5.7,10.0,7.1,124.0,7.2,7.2,203.0,7.0,260.0,,,4.8,6.0,7.0,84.0,7.1,164.0,7.3,78.0,,,7.0,4.0,7.3,38.0,7.3,35.0,5.8,59.0,7.2
tt0015289,6.3,164,6.7,7.0,,,6.5,10.0,6.4,37.0,5.9,5.9,66.0,6.1,95.0,,,6.4,7.0,6.2,28.0,5.8,57.0,7.1,21.0,,,8.7,3.0,6.9,7.0,6.6,9.0,5.7,25.0,5.7
tt0015310,7.0,466,7.3,7.0,,,6.4,19.0,7.2,110.0,7.1,7.1,252.0,7.1,327.0,,,6.3,12.0,7.1,91.0,7.1,216.0,7.1,55.0,,,6.5,7.0,7.5,16.0,6.8,31.0,6.4,79.0,7.3
tt0015312,5.5,220,7.5,8.0,,,6.0,4.0,6.5,24.0,4.4,4.4,182.0,5.5,119.0,,,5.7,3.0,6.6,18.0,4.5,96.0,5.2,93.0,,,7.0,1.0,5.8,6.0,3.1,86.0,3.8,25.0,6.6
tt0015324,8.2,39634,7.9,8.0,7.7,65.0,8.3,8604.0,8.1,15218.0,8.1,8.1,5324.0,8.2,26175.0,7.8,43.0,8.3,7265.0,8.1,13342.0,8.1,4517.0,8.1,3862.0,7.7,21.0,8.2,1230.0,8.1,1723.0,7.9,740.0,7.6,478.0,8.4
tt0015361,7.6,6877,7.5,8.0,7.0,6.0,7.5,1095.0,7.6,2963.0,7.6,7.6,1460.0,7.6,4884.0,7.2,5.0,7.5,933.0,7.6,2598.0,7.6,1236.0,7.4,705.0,5.0,1.0,7.2,148.0,7.4,333.0,7.6,206.0,7.2,228.0,7.5
tt0015400,7.7,5460,7.8,8.0,10.0,1.0,7.8,527.0,7.7,2134.0,7.8,7.8,1788.0,7.7,3856.0,10.0,1.0,7.8,440.0,7.7,1839.0,7.8,1486.0,7.7,650.0,,,7.5,85.0,7.7,266.0,8.0,280.0,7.2,244.0,7.9
tt0015493,6.3,200,6.4,6.0,,,7.0,19.0,6.4,76.0,6.1,6.1,74.0,6.2,152.0,,,7.2,17.0,6.2,66.0,6.0,65.0,6.9,19.0,,,5.5,2.0,7.6,9.0,5.8,8.0,5.9,31.0,6.3
tt0015498,6.8,430,7.1,7.0,,,6.6,15.0,6.6,111.0,7.0,7.0,232.0,6.8,306.0,,,6.5,7.0,6.7,94.0,7.0,199.0,6.7,57.0,,,6.6,8.0,6.1,16.0,6.9,33.0,6.8,63.0,6.8
tt0015500,5.9,310,8.1,9.0,,,4.2,4.0,6.6,69.0,5.1,5.1,184.0,5.6,164.0,,,2.3,3.0,6.8,51.0,5.0,106.0,6.4,93.0,,,10.0,1.0,5.9,17.0,6.1,75.0,4.1,29.0,6.4
tt0015518,5.8,121,8.4,9.0,,,6.0,2.0,8.0,8.0,3.1,3.1,27.0,4.0,32.0,,,2.0,1.0,8.0,7.0,3.1,23.0,4.2,6.0,,,10.0,1.0,9.0,1.0,7.5,4.0,3.8,13.0,5.7
tt0015532,7.8,5253,7.6,8.0,7.7,3.0,7.8,785.0,7.8,2363.0,7.7,7.7,1141.0,7.7,3626.0,7.7,3.0,7.7,623.0,7.8,1985.0,7.6,910.0,8.1,725.0,,,8.1,152.0,8.0,347.0,8.0,210.0,7.0,215.0,7.9
tt0015624,7.9,6096,8.0,8.0,7.5,4.0,7.8,499.0,7.8,2308.0,8.0,8.0,2259.0,7.9,4169.0,7.5,4.0,7.8,401.0,7.8,1960.0,8.0,1725.0,7.9,952.0,,,7.8,95.0,7.7,328.0,8.2,516.0,7.6,237.0,8.1
tt0015634,6.2,767,6.3,6.0,,,6.4,73.0,6.0,257.0,6.3,6.3,262.0,6.1,523.0,,,6.3,57.0,6.0,229.0,6.2,223.0,6.8,80.0,,,7.0,15.0,6.3,25.0,7.1,34.0,5.8,85.0,6.3
tt0015643,7.0,177,7.4,8.0,,,7.2,7.0,6.9,50.0,6.4,6.4,46.0,6.6,92.0,,,7.2,6.0,6.9,43.0,6.3,42.0,7.3,12.0,,,9.0,1.0,6.6,7.0,8.5,4.0,4.7,15.0,8.2
tt0015648,8.0,51775,7.8,8.0,8.7,27.0,7.9,8899.0,7.9,21912.0,8.1,8.1,9275.0,8.0,35628.0,8.9,20.0,8.0,7416.0,7.9,19181.0,8.1,7943.0,7.8,5242.0,8.4,6.0,7.6,1356.0,7.8,2502.0,8.2,1213.0,7.7,477.0,8.0
